payment_id,send_at,payment_method,account_number,payment_status,transaction_id
FP88910,2022-04-28 17:40:05,BSI,099498416,Cancelled,FT103421729
FP57226,2023-06-17 04:08:05,Permata,010205756,Cancelled,FT203106525
FP63027,2022-03-07 11:14:25,CIMB,072934052,Failed,FT002746452
FP94842,2023-12-19 22:56:13,BRI,038746527,Cancelled,FT505857007
FP52463,2023-01-09 09:31:45,Digibank,065403998,Success,FT465124328
FP50983,2022-12-06 21:14:19,BSI,081047590,Success,FT814940257
FP40880,2022-02-22 23:52:35,BSI,047276774,Failed,FT769799281
FP64587,2023-06-20 08:04:17,Permata,074589667,Failed,FT749031745
FP19094,2023-11-01 10:35:08,BNI,119764279,Cancelled,FT555929967
FP90851,2022-08-25 00:21:06,Mandiri,091016045,Success,FT979087540
FP09121,2024-01-02 17:44:58,BRI,050575572,Failed,FT529345857
FP00778,2023-06-02 08:35:35,BCA,020717852,Cancelled,FT576328392
FP18296,2023-08-26 05:57:16,CIMB,069743463,Success,FT852341117
FP01155,2022-09-23 14:03:45,Muamalat,108323883,Failed,FT202372269
FP04849,2023-10-13 17:56:50,Permata,070906451,Failed,FT698388748
FP73935,2023-01-12 15:53:48,Jenius,082978260,Success,FT592884726
FP91861,2023-12-20 13:04:09,BCA,076212369,Success,FT800273168
FP15222,2023-08-01 11:59:19,Mandiri,102734999,Success,FT407111281
FP61196,2022-05-11 11:08:39,BCA,017938547,Failed,FT329886401
FP89594,2022-04-06 15:54:28,Digibank,087612424,Cancelled,FT478144005
FP06796,2022-05-11 14:07:42,Digibank,121954420,Cancelled,FT704180622
FP80497,2022-09-23 09:12:10,Digibank,092225673,Success,FT194228377
FP38622,2022-10-19 10:58:25,Jenius,072064812,Cancelled,FT348045600
FP83352,2022-01-15 00:02:09,Muamalat,061371859,Cancelled,FT782596707
FP94580,2022-12-13 16:57:48,Jenius,062383532,Cancelled,FT906573660
FP55283,2022-06-23 19:50:57,Muamalat,092580431,Failed,FT836492567
FP22179,2022-11-15 13:42:42,Muamalat,126243615,Failed,FT151014569
FP38918,2022-07-10 08:53:18,Muamalat,052617700,Failed,FT895687500
FP70396,2022-06-22 00:14:51,BSI,039945518,Success,FT703167644
FP42830,2023-02-09 17:45:58,Mandiri,074699337,Failed,FT125035720
FP97755,2022-06-03 12:17:32,BCA,054114670,Success,FT538560559
FP38745,2022-10-24 05:55:25,BRI,079929853,Cancelled,FT532022532
FP79748,2023-06-17 01:31:02,Danamon,128485769,Cancelled,FT371545354
FP31938,2023-04-27 16:31:13,Danamon,100452066,Failed,FT186292020
FP97718,2023-12-07 05:29:58,Digibank,121139766,Cancelled,FT741279568
FP67909,2022-06-04 08:14:17,Danamon,024497453,Success,FT312270507
FP70979,2022-01-24 16:11:28,BSI,016517956,Failed,FT551059704
FP74078,2023-01-18 13:14:05,BNI,083487611,Success,FT334753619
FP65968,2023-04-02 23:10:15,Mandiri,032200690,Failed,FT862977172
FP46510,2022-09-15 08:26:08,Jenius,117699278,Success,FT671617219
FP00544,2022-02-20 01:47:07,BRI,100552610,Failed,FT266618723
FP34895,2022-12-22 01:49:11,BCA,017077330,Success,FT277482001
FP66086,2023-07-14 21:51:21,BNI,010756661,Cancelled,FT462307280
FP28982,2022-12-18 22:49:28,BRI,041154643,Failed,FT870012863
FP83804,2022-07-15 04:26:51,BNI,093541602,Failed,FT776017288
FP93273,2022-02-12 12:30:06,CIMB,047084322,Cancelled,FT584421733
FP92451,2022-01-10 14:27:53,Mandiri,038481947,Failed,FT858394604
FP78113,2022-06-09 01:45:07,Mandiri,042753166,Cancelled,FT922846753
FP67186,2023-07-15 14:09:26,Digibank,129830698,Success,FT756083253
FP48653,2022-09-27 15:53:18,BRI,090952346,Failed,FT459918894
FP79934,2023-11-05 01:40:43,Danamon,039440916,Success,FT920049697
FP25176,2023-08-27 23:21:41,BRI,014458402,Failed,FT498861972
FP90161,2023-02-27 02:18:01,Mandiri,057979294,Cancelled,FT994886528
FP08197,2022-07-25 02:24:08,BSI,069856703,Failed,FT570846743
FP27105,2023-03-15 21:12:50,Danamon,047443248,Success,FT313347482
FP58666,2023-08-18 05:45:50,Digibank,056493315,Cancelled,FT540390385
FP75095,2022-05-11 07:12:59,Danamon,113344174,Cancelled,FT442643861
FP25967,2022-08-03 03:32:39,Jenius,097243087,Cancelled,FT642827430
FP84539,2022-05-08 17:27:28,BNI,044853488,Success,FT864298497
FP66150,2023-01-16 00:40:40,Digibank,093465908,Cancelled,FT986956628
FP78687,2023-01-13 11:55:23,BCA,071592916,Success,FT910313062
FP33340,2023-02-27 06:18:15,BCA,051694423,Success,FT683217506
FP38772,2022-12-09 05:28:05,BNI,023919330,Success,FT390798649
FP39926,2022-02-26 05:23:47,Muamalat,094993893,Cancelled,FT346211878
FP95073,2023-12-01 13:40:32,BRI,025236707,Failed,FT489131493
FP02527,2023-10-07 18:06:37,BSI,078060810,Cancelled,FT997738893
FP50079,2023-09-01 01:33:28,BCA,074655245,Success,FT993657210
FP85828,2023-09-19 18:34:43,BRI,097659341,Cancelled,FT694383993
FP67453,2022-03-08 02:39:08,BSI,076765256,Cancelled,FT353037432
FP01219,2022-04-20 15:39:59,BRI,038658039,Failed,FT974934360
FP35084,2022-12-05 18:27:13,CIMB,101776644,Failed,FT628746325
FP13755,2023-09-01 06:26:07,Jenius,067595516,Success,FT933032729
FP50859,2023-02-04 07:03:42,BNI,067939758,Cancelled,FT906959217
FP91691,2022-02-13 16:05:17,BNI,061440214,Cancelled,FT075812525
FP24580,2022-01-29 19:30:43,Permata,087731114,Cancelled,FT254201590
FP22333,2022-09-23 12:50:11,Digibank,127477749,Failed,FT817387831
FP05421,2022-01-24 09:08:26,Jenius,020810814,Cancelled,FT589433244
FP48332,2022-05-06 07:25:39,Danamon,122735729,Cancelled,FT446120178
FP05574,2023-12-22 20:43:50,Mandiri,083365348,Success,FT139896328
FP31820,2022-12-02 17:05:07,BRI,078966710,Failed,FT596670505
FP57025,2022-09-20 09:58:57,BCA,122292929,Success,FT219527797
FP73840,2023-08-28 04:09:10,Muamalat,030361049,Cancelled,FT400445075
FP77783,2023-09-17 19:42:26,Permata,104237326,Cancelled,FT424306329
FP14772,2022-07-20 08:45:18,Digibank,056144295,Failed,FT651222103
FP13934,2023-08-16 16:50:40,BRI,074938182,Failed,FT302444247
FP38598,2023-03-27 07:24:11,Muamalat,013575551,Cancelled,FT792330518
FP64971,2023-05-08 20:52:30,BRI,123539908,Success,FT793833974
FP75251,2023-06-09 14:51:47,Permata,039374309,Success,FT749179473
FP42112,2022-11-18 03:48:48,Permata,066922915,Failed,FT695655470
FP84897,2023-11-22 17:32:21,BCA,010567669,Success,FT903656876
FP09053,2023-05-30 03:21:27,Permata,093606039,Success,FT776482169
FP61733,2023-05-02 15:48:18,BSI,038714025,Cancelled,FT501156662
FP03886,2023-04-05 18:34:36,BNI,025629505,Failed,FT664195987
FP09808,2023-12-28 14:01:16,Mandiri,073244712,Cancelled,FT368133602
FP68802,2022-11-01 07:42:11,Mandiri,071300218,Failed,FT444459108
FP31731,2022-01-02 23:43:06,Jenius,066299295,Success,FT949165512
FP96574,2023-02-10 01:39:13,Jenius,072982376,Cancelled,FT847454630
FP17696,2022-08-07 20:39:34,Muamalat,045690394,Cancelled,FT406617310
FP87271,2022-04-14 00:51:31,Permata,068123110,Cancelled,FT034725581
FP93159,2023-03-29 08:23:54,Jenius,099776895,Failed,FT298537378
FP15428,2023-05-03 12:08:41,Mandiri,013331533,Success,FT901668917
FP68452,2022-03-29 10:14:34,Muamalat,125760380,Cancelled,FT296077756
FP42019,2023-08-15 13:51:58,BSI,061763988,Success,FT810579344
FP12655,2023-03-28 04:42:42,BCA,022480475,Success,FT030203692
FP20597,2023-03-14 04:22:32,Permata,055685276,Success,FT049892789
FP03677,2022-02-25 10:50:36,Muamalat,049455603,Failed,FT398953624
FP42616,2022-01-28 15:55:33,BRI,089011900,Success,FT626186354
FP53169,2023-12-04 05:08:03,Jenius,110552817,Success,FT149331336
FP59303,2023-11-01 05:46:32,Muamalat,076539068,Cancelled,FT224768833
FP75711,2023-07-08 22:07:05,Muamalat,087381700,Success,FT408219789
FP63838,2023-01-29 09:34:26,Permata,030010170,Cancelled,FT187050526
FP62547,2023-10-12 15:26:35,BCA,129444893,Cancelled,FT265861266
FP48952,2022-10-03 17:12:30,BSI,120624162,Cancelled,FT874407211
FP33077,2023-03-01 23:15:29,Digibank,035288606,Failed,FT702811150
FP10000,2023-08-09 08:11:26,BNI,124211283,Cancelled,FT025741045
FP81313,2022-10-01 07:04:07,BNI,115077504,Cancelled,FT237099531
FP22337,2022-08-04 16:14:10,Digibank,103167206,Cancelled,FT388537968
FP80175,2022-10-20 15:59:21,BCA,127584687,Success,FT057581904
FP88841,2022-04-20 11:46:32,CIMB,051441223,Success,FT955510425
FP58901,2023-10-16 23:05:05,BNI,126923993,Cancelled,FT136891269
FP34228,2023-07-05 14:20:27,Muamalat,028715636,Cancelled,FT240965130
FP07701,2022-06-21 22:41:04,Permata,061102293,Failed,FT974167340
FP17659,2022-07-04 19:23:46,BCA,010510056,Success,FT258262391
FP48713,2022-03-15 19:32:50,Mandiri,026673822,Failed,FT358828122
FP44335,2022-11-20 07:00:05,BCA,063618141,Failed,FT257880228
FP74934,2022-08-02 12:28:14,BCA,013000343,Cancelled,FT739227261
FP40999,2022-02-19 10:30:34,BRI,116238591,Failed,FT343801836
FP26175,2022-09-25 00:12:22,BRI,124078125,Cancelled,FT621501186
FP39378,2022-08-29 14:19:26,Jenius,124267541,Success,FT872630300
FP06162,2022-10-31 09:09:30,BRI,063462423,Failed,FT670190451
FP51617,2023-10-09 12:49:45,BRI,054049062,Failed,FT528150133
FP94415,2023-01-03 20:22:32,Danamon,023504790,Cancelled,FT711590345
FP68077,2023-11-08 02:26:43,Digibank,079168290,Success,FT409239863
FP05467,2023-03-06 05:02:34,Mandiri,077459286,Cancelled,FT743202771
FP41116,2023-06-07 11:45:32,Digibank,054543539,Success,FT919971706
FP28932,2023-09-10 03:44:15,Jenius,038087477,Failed,FT659452322
FP24663,2023-11-20 02:05:44,BRI,076485840,Cancelled,FT104271596
FP01047,2023-10-22 16:56:23,BRI,124380855,Cancelled,FT172377454
FP94041,2023-11-19 19:17:09,BSI,055163756,Cancelled,FT355066847
FP97606,2022-10-14 19:05:57,Digibank,070412042,Failed,FT281216646
FP79069,2023-02-04 01:40:40,BSI,121616674,Failed,FT697841445
FP50328,2022-12-11 15:04:44,Mandiri,101385255,Cancelled,FT825887543
FP69036,2022-10-25 17:00:28,BRI,094418145,Success,FT278190354
FP76687,2023-02-24 05:46:56,BNI,123744599,Failed,FT659392297
FP54574,2023-08-06 21:42:57,BNI,012543267,Success,FT298389600
FP34525,2023-04-14 08:51:58,Digibank,058006917,Success,FT815194572
FP12502,2023-03-05 09:14:33,Muamalat,108446731,Cancelled,FT202905241
FP56760,2023-12-02 20:03:43,Muamalat,035647357,Success,FT321960895
FP16347,2022-10-14 15:08:14,Danamon,038852602,Cancelled,FT217981645
FP95148,2022-01-15 13:26:13,CIMB,121716040,Success,FT817005626
FP43825,2023-04-22 00:40:56,BSI,100679263,Success,FT791154313
FP21314,2023-03-16 06:47:48,Mandiri,028587851,Failed,FT228755119
FP44688,2023-12-03 20:57:02,Mandiri,111755804,Failed,FT497998969
FP00793,2022-09-29 22:22:11,Permata,059585660,Failed,FT542933798
FP77450,2022-03-30 19:16:15,Muamalat,082725468,Success,FT690975848
FP94890,2022-06-12 08:03:05,BCA,054807181,Success,FT323234086
FP70003,2022-04-02 00:28:48,Digibank,078811111,Failed,FT247322261
FP88409,2023-05-31 09:59:35,Digibank,116490546,Cancelled,FT181390704
FP46175,2023-08-03 00:17:47,Muamalat,123746238,Cancelled,FT413494508
FP49872,2023-10-26 12:19:23,BNI,053686811,Failed,FT875677374
FP04485,2022-09-25 17:31:16,Mandiri,036917028,Cancelled,FT026959626
FP14290,2023-03-09 00:09:39,Danamon,025810589,Failed,FT630140446
FP71749,2022-04-14 03:37:05,BCA,095926775,Failed,FT677716943
FP96069,2023-12-06 06:19:35,Muamalat,011205726,Success,FT010056261
FP12716,2022-04-26 17:47:37,Mandiri,065413153,Failed,FT904196352
FP46896,2022-06-07 07:52:44,BRI,114282691,Failed,FT151492536
FP82820,2023-01-14 22:04:33,BCA,097728913,Success,FT832859989
FP04477,2023-07-28 10:03:56,BNI,056207802,Success,FT082270828
FP71874,2023-08-21 08:26:44,BNI,051708490,Cancelled,FT908176190
FP95485,2023-08-28 08:42:11,Danamon,020910811,Cancelled,FT227281591
FP49897,2023-07-17 20:58:52,CIMB,049579411,Cancelled,FT389009270
FP30973,2023-08-22 21:45:03,Muamalat,110071893,Success,FT381734458
FP67243,2023-02-17 07:22:36,BCA,053207805,Success,FT001925962
FP24901,2023-08-04 18:57:04,Jenius,038676163,Cancelled,FT741027047
FP38824,2023-03-14 02:44:49,BRI,102781036,Cancelled,FT078889584
FP63062,2022-12-09 09:05:36,BCA,020936099,Success,FT087068224
FP52998,2022-09-01 05:19:06,Muamalat,034991033,Failed,FT097774830
FP86380,2022-10-19 15:42:30,BNI,061124873,Success,FT441473554
FP59141,2022-10-22 10:28:34,Permata,052004614,Cancelled,FT945868800
FP04637,2023-10-22 16:11:16,Digibank,075016294,Success,FT690540105
FP84880,2022-02-07 20:21:12,BCA,086895967,Success,FT063287795
FP70981,2022-01-06 06:55:17,BSI,040781774,Failed,FT086323746
FP56125,2022-06-11 18:29:21,Muamalat,071876742,Cancelled,FT561209371
FP15095,2023-01-10 21:59:41,Danamon,126559338,Success,FT282047516
FP83994,2023-01-01 18:52:32,Permata,064561954,Cancelled,FT416190287
FP86673,2022-03-23 16:04:22,Permata,036379828,Cancelled,FT828768860
FP48555,2023-11-19 03:04:33,BSI,018910865,Failed,FT415497772
FP38263,2023-12-16 20:05:23,Mandiri,058947636,Success,FT250812354
FP73625,2023-08-05 14:25:45,BCA,012753316,Cancelled,FT726342302
FP78731,2023-04-06 00:21:58,Danamon,043171815,Success,FT678865256
FP31796,2023-11-10 17:15:15,Permata,083362697,Success,FT203036322
FP78198,2022-07-29 14:08:40,Mandiri,126143922,Success,FT733398166
FP38195,2022-08-13 07:20:07,BNI,123493442,Cancelled,FT782812699
FP57573,2023-09-29 11:45:04,BRI,106004599,Success,FT696766794
FP85465,2022-07-06 18:05:51,Digibank,055969992,Cancelled,FT423227447
FP18032,2023-03-25 03:41:05,BSI,117221675,Failed,FT253416962
FP90037,2023-07-30 18:14:42,CIMB,066514653,Success,FT468282334
FP15600,2023-11-19 12:59:26,BRI,020972804,Cancelled,FT416114855
FP88887,2022-08-03 16:18:38,BNI,039687805,Failed,FT935087418
FP90282,2022-11-04 13:47:24,Permata,096202906,Success,FT778281902
FP28633,2023-04-16 03:58:20,BRI,018115660,Cancelled,FT661241062
FP05180,2023-07-17 09:24:45,BNI,123282239,Failed,FT253076053
FP95469,2023-06-26 20:27:59,Danamon,129508629,Success,FT398008418
FP98912,2022-12-09 04:14:41,Danamon,112146069,Failed,FT094610125
FP53054,2022-10-20 00:03:34,Muamalat,057291901,Cancelled,FT956503099
FP52328,2022-04-29 21:48:20,Danamon,050381892,Failed,FT855553370
FP78065,2022-12-19 03:27:29,Jenius,084630959,Failed,FT797937513
FP89303,2022-04-23 22:41:20,Jenius,067586732,Cancelled,FT401042717
FP30333,2023-11-27 23:28:08,BCA,032699858,Success,FT383946905
FP40834,2022-07-15 11:42:01,Jenius,124339482,Success,FT161154122
FP60110,2023-04-21 04:40:03,Mandiri,096910146,Success,FT466188246
FP20302,2023-12-21 00:45:13,BNI,098003145,Failed,FT163047038
FP88569,2023-12-21 21:47:16,Muamalat,016809460,Failed,FT083345470
FP05039,2022-01-05 10:12:54,BNI,063887066,Cancelled,FT779664927
FP63734,2022-09-08 16:31:16,Danamon,118911353,Cancelled,FT559659144
FP23897,2022-04-25 19:49:24,Digibank,112515700,Cancelled,FT300107262
FP04515,2022-12-17 03:00:50,BCA,034984914,Cancelled,FT208714712
FP60874,2023-06-29 10:05:45,BNI,042782182,Cancelled,FT741873837
FP16861,2023-04-23 17:45:08,BSI,096644438,Failed,FT537959571
FP94252,2022-11-22 08:28:43,Digibank,096270019,Failed,FT582238134
FP63496,2022-12-16 15:55:51,Muamalat,025764389,Failed,FT441473554
FP53794,2023-09-30 18:07:04,CIMB,115891175,Cancelled,FT646758504
FP47418,2023-09-14 19:21:51,BSI,012645097,Cancelled,FT102906981
FP18212,2022-06-07 14:00:00,Danamon,074749232,Cancelled,FT925729274
FP46914,2023-10-01 01:57:36,Digibank,072176687,Cancelled,FT163359252
FP21516,2023-03-04 18:58:32,Jenius,057534066,Cancelled,FT174700143
FP51543,2022-11-15 11:47:17,BSI,073124502,Failed,FT935721225
FP11871,2023-03-17 05:43:42,Danamon,048066501,Failed,FT496549532
FP06790,2023-10-28 03:48:19,Digibank,042904410,Success,FT168090921
FP27486,2023-03-26 20:23:06,CIMB,069946257,Cancelled,FT641292234
FP13374,2022-08-09 06:59:08,BSI,049207848,Cancelled,FT873394480
FP07046,2023-09-12 16:48:15,CIMB,068326933,Success,FT159251833
FP95779,2023-07-04 11:20:53,BCA,056541814,Cancelled,FT902646759
FP51353,2023-04-02 18:46:48,CIMB,041431201,Failed,FT545896155
FP06162,2022-12-04 22:26:17,Danamon,094639872,Success,FT374297361
FP16946,2023-03-29 23:09:37,Danamon,122573512,Failed,FT663651483
FP81632,2022-02-28 11:13:05,BCA,016528042,Failed,FT515419953
FP67292,2022-11-27 00:15:03,BSI,094964990,Cancelled,FT414403703
FP81083,2022-03-29 12:19:04,Danamon,051293484,Failed,FT929561120
FP06673,2022-03-03 05:26:25,CIMB,093760629,Success,FT341094735
FP64520,2023-02-04 15:34:27,Danamon,042512035,Cancelled,FT894241721
FP60082,2023-06-13 06:57:47,Mandiri,090111860,Failed,FT232091998
FP11228,2022-01-25 04:53:21,BCA,074709696,Cancelled,FT374297361
FP69762,2022-03-21 21:32:44,Digibank,098310841,Success,FT523037262
FP33506,2022-07-22 22:16:13,BSI,093474012,Cancelled,FT236415760
FP78130,2023-04-05 23:05:32,Permata,037918217,Success,FT977791382
FP05082,2023-11-05 15:23:51,Mandiri,035846954,Success,FT483832229
FP74537,2022-12-03 11:28:07,BNI,070045846,Cancelled,FT989763410
FP17539,2022-03-25 00:30:11,BRI,080358125,Failed,FT782127475
FP05454,2022-11-10 18:47:32,BRI,105710910,Failed,FT553368562
FP34257,2023-07-27 03:43:48,BCA,057187905,Failed,FT107099518
FP26024,2023-12-25 03:14:52,Permata,020518543,Cancelled,FT683217506
FP18171,2022-04-04 19:00:03,CIMB,019420778,Success,FT039583157
FP41532,2023-07-05 17:03:36,Permata,106117910,Failed,FT327590899
FP99397,2023-11-02 12:07:54,Mandiri,100152586,Cancelled,FT166817833
FP04872,2023-12-08 20:56:49,Danamon,039371917,Failed,FT087532554
FP13655,2022-01-09 03:55:37,CIMB,074690433,Failed,FT058287747
FP27390,2023-10-29 16:41:11,BNI,117916948,Failed,FT905377804
FP19823,2022-08-22 09:04:13,Jenius,065556832,Failed,FT118906859
FP77123,2023-12-08 10:12:10,Muamalat,097671798,Success,FT601873852
FP42973,2022-08-02 17:30:30,Jenius,081462023,Cancelled,FT320635086
FP58709,2022-05-26 01:36:20,Mandiri,053959807,Cancelled,FT895399570
FP46995,2022-01-23 03:03:27,Muamalat,012499010,Success,FT819760370
FP46178,2023-06-21 06:43:15,BNI,117424566,Success,FT196770663
FP18945,2023-12-28 07:17:45,Digibank,064490478,Success,FT413239763
FP80801,2022-12-08 00:42:33,Digibank,029213726,Success,FT055025620
FP95420,2022-10-11 06:17:01,Muamalat,125419372,Success,FT244331137
FP50930,2022-09-16 17:17:17,Mandiri,119395949,Failed,FT285343482
FP12238,2023-04-26 17:36:11,Digibank,112792316,Failed,FT623461190
FP42125,2022-01-30 05:43:51,BNI,062514330,Failed,FT942512462
FP06559,2023-06-11 05:03:21,Digibank,126033650,Success,FT097500996
FP65742,2022-11-02 19:59:13,BCA,127470225,Failed,FT701641094
FP78861,2022-07-30 18:15:40,Muamalat,102468854,Success,FT056588571
FP79057,2022-05-29 05:51:16,BRI,112860918,Failed,FT739721463
FP87697,2023-11-19 00:29:17,Digibank,073434506,Cancelled,FT494369748
FP39255,2023-09-13 13:35:34,BCA,048920223,Failed,FT539721695
FP99237,2023-05-25 20:45:31,BCA,048817129,Failed,FT178926459
FP19965,2022-11-12 19:02:46,Mandiri,049634741,Success,FT747078551
FP16126,2023-03-24 03:25:02,Mandiri,059932093,Cancelled,FT210360171
FP48415,2023-04-02 06:38:22,BSI,071309620,Failed,FT057260786
FP96713,2023-10-10 10:17:57,Mandiri,024538859,Cancelled,FT531188550
FP21759,2022-02-02 17:30:35,Jenius,108630288,Cancelled,FT902822269
FP80419,2022-10-16 12:08:38,BNI,114207100,Success,FT698746239
FP46556,2023-08-21 08:13:13,BNI,057142623,Success,FT360545226
FP03635,2022-12-30 17:33:31,Permata,113116056,Success,FT301669990
FP79883,2022-04-08 13:08:38,Digibank,120949148,Cancelled,FT028964929
FP33650,2022-05-08 05:46:34,Jenius,101264143,Failed,FT512985336
FP65909,2023-11-25 18:18:00,Danamon,063757811,Cancelled,FT569878383
FP09428,2023-10-09 21:01:11,Danamon,092521898,Cancelled,FT180646108
FP93810,2022-02-10 13:05:37,Muamalat,107375719,Success,FT730656847
FP89406,2022-01-26 04:38:30,BNI,033616364,Failed,FT580488978
FP81601,2022-01-31 00:48:08,Jenius,124475359,Cancelled,FT866118200
FP97241,2023-06-04 13:01:05,Mandiri,116678025,Cancelled,FT388065230
FP91038,2022-06-16 17:03:55,BRI,033706452,Failed,FT234440055
FP25507,2022-03-07 18:01:36,BRI,037974662,Cancelled,FT311380110
FP98853,2023-05-29 19:04:36,Jenius,053520294,Cancelled,FT009159857
FP91748,2023-06-09 13:35:47,Permata,039610571,Cancelled,FT703707712
FP67391,2023-01-13 14:21:57,Muamalat,121461324,Success,FT073170870
FP14945,2023-09-16 10:19:11,CIMB,052598078,Cancelled,FT108109210
FP62891,2022-07-14 06:59:50,BSI,109592972,Failed,FT698248188
FP61060,2023-03-30 08:57:32,BSI,030325904,Success,FT030758284
FP01629,2023-02-26 00:11:07,BRI,116911999,Cancelled,FT777705789
FP94729,2022-09-29 10:23:47,BNI,105281465,Cancelled,FT818329175
FP82044,2022-05-30 08:28:52,Permata,069613674,Success,FT592410575
FP36951,2022-11-03 13:44:41,BNI,109564887,Failed,FT979208389
FP30093,2022-02-04 06:46:09,Jenius,122949793,Success,FT017380471
FP66551,2023-06-10 20:20:02,BCA,073674308,Failed,FT923922749
FP04553,2023-12-07 16:57:54,Jenius,051150682,Success,FT762074193
FP28411,2023-05-08 18:34:49,Mandiri,114049449,Failed,FT578746007
FP44461,2023-04-22 10:32:53,CIMB,030635827,Success,FT666396156
FP26444,2022-11-07 03:19:00,CIMB,087852226,Cancelled,FT910313062
FP34753,2022-06-16 23:07:14,Digibank,081051379,Success,FT462087511
FP98448,2022-09-19 00:06:43,Mandiri,023791587,Success,FT440480959
FP95194,2022-10-22 12:42:57,Digibank,059576598,Cancelled,FT196220199
FP50632,2023-06-18 08:35:46,BSI,076326653,Failed,FT093927136
FP32446,2023-02-19 23:26:38,BNI,126706660,Success,FT622521294
FP68812,2022-08-22 04:42:04,BCA,030726215,Success,FT107771711
FP73825,2023-05-01 19:03:37,BRI,020593351,Failed,FT085919298
FP37925,2022-06-05 10:12:49,BCA,088953661,Cancelled,FT981679610
FP75287,2022-12-10 05:27:59,BSI,025301988,Cancelled,FT242821061
