payment_id,send_at,payment_method,account_number,payment_status,transaction_id
FP03679,2023-03-10 17:25:52,Jenius,081667022,Failed,FT349195401
FP48134,2023-10-14 07:10:11,BCA,084987699,Failed,FT489193959
FP88756,2023-05-23 21:57:00,Jenius,091663579,Failed,FT089124286
FP71972,2023-10-02 17:07:30,BNI,053437549,Failed,FT230007099
FP49694,2023-04-22 13:48:53,BNI,055607597,Cancelled,FT964473450
FP67720,2023-04-23 01:48:38,Muamalat,055469324,Failed,FT068820443
FP22959,2023-06-22 08:43:59,Digibank,093316303,Failed,FT377816692
FP73170,2023-01-31 14:04:32,CIMB,115071432,Success,FT142048483
FP07841,2022-12-15 20:32:53,Muamalat,101188449,Failed,FT094028920
FP81448,2022-02-19 12:30:24,Mandiri,114675745,Failed,FT001319275
FP36757,2023-01-04 13:56:53,CIMB,034500275,Cancelled,FT835560064
FP68789,2023-04-21 19:59:57,Mandiri,070177921,Cancelled,FT046111491
FP77163,2022-07-02 02:19:18,BNI,103284435,Failed,FT808213687
FP03026,2022-12-07 10:02:52,Digibank,088779942,Success,FT631334505
FP98496,2023-01-31 23:23:22,Digibank,114675949,Success,FT849872684
FP93364,2023-02-05 03:24:56,Muamalat,068755847,Success,FT386944617
FP44737,2022-05-17 10:06:49,Jenius,114530961,Success,FT456133692
FP26260,2022-03-05 04:08:41,Danamon,054594258,Success,FT041410756
FP35591,2022-08-22 19:50:25,BSI,111138515,Cancelled,FT562261451
FP85663,2023-05-22 04:35:09,Mandiri,029083888,Cancelled,FT098157706
FP50129,2022-05-18 21:04:12,BCA,114701567,Cancelled,FT916257848
FP86487,2022-10-28 02:58:46,BCA,124718456,Failed,FT627743966
FP94661,2022-08-05 04:40:14,Permata,095611381,Failed,FT821311099
FP74207,2022-10-17 11:03:14,Mandiri,097141464,Success,FT639427380
FP82630,2023-01-30 23:30:37,BRI,101590749,Cancelled,FT520610557
FP97295,2022-09-23 21:26:04,BCA,028204231,Success,FT999710295
FP51134,2024-01-02 00:29:19,Danamon,060945752,Cancelled,FT166972583
FP52845,2023-01-06 22:27:47,BCA,119833469,Success,FT529008220
FP79649,2023-01-12 20:17:45,Digibank,066400835,Cancelled,FT134125442
FP65663,2022-05-11 23:26:25,Permata,088042077,Failed,FT421512971
FP39073,2022-11-07 08:25:01,CIMB,056444283,Success,FT550919970
FP53807,2022-04-22 18:27:28,BNI,052971103,Failed,FT886225225
FP95639,2023-07-13 12:15:33,Mandiri,020250623,Success,FT410394998
FP86795,2022-12-26 12:55:30,Permata,089142497,Cancelled,FT381451427
FP58240,2022-03-08 05:02:30,Permata,085564817,Failed,FT743797356
FP37256,2022-09-29 20:18:57,Digibank,069425134,Success,FT206601734
FP57732,2023-04-28 01:26:51,Mandiri,031230991,Cancelled,FT924907120
FP59842,2023-12-07 03:48:34,Permata,064680495,Failed,FT787145406
FP29078,2022-09-28 09:47:17,CIMB,013018571,Cancelled,FT666565263
FP43708,2023-12-26 20:05:00,Mandiri,104023857,Failed,FT073823836
FP93335,2022-03-21 18:23:04,Digibank,022249195,Success,FT368266139
FP42282,2022-11-18 08:49:05,Danamon,109794686,Success,FT699523442
FP63467,2023-12-30 11:53:29,Muamalat,053995188,Failed,FT484672788
FP07402,2022-07-03 00:40:31,Muamalat,119427833,Success,FT859515645
FP40133,2022-03-17 12:42:01,Danamon,045884414,Failed,FT417147449
FP70245,2022-04-18 16:26:39,BSI,120630279,Cancelled,FT586311495
FP47017,2022-10-09 16:26:04,Muamalat,120039155,Success,FT621450883
FP87591,2023-01-10 22:06:17,Permata,070161610,Cancelled,FT184850839
FP26881,2022-11-19 20:53:50,Digibank,066217167,Success,FT662943200
FP63835,2023-03-03 02:42:13,Jenius,045714791,Cancelled,FT449672261
FP68036,2023-04-24 13:11:34,Jenius,050903238,Failed,FT301319055
FP35371,2023-10-06 16:10:40,Danamon,047577774,Cancelled,FT731192948
FP73964,2022-04-06 23:18:07,BNI,084329642,Failed,FT946763420
FP32906,2023-08-24 22:52:02,BSI,078708677,Success,FT991922401
FP08817,2022-09-09 16:57:59,BSI,096698387,Success,FT731648759
FP55356,2023-07-27 14:12:46,BRI,127425283,Cancelled,FT196138543
FP99449,2023-06-17 14:36:39,BNI,021871276,Failed,FT152219214
FP35530,2023-05-22 14:14:44,Mandiri,080711160,Failed,FT840702378
FP36483,2023-01-20 08:16:48,BNI,063891382,Failed,FT595615956
FP49879,2023-04-14 09:44:20,Muamalat,070612415,Success,FT542842159
FP37028,2022-01-26 18:41:50,BCA,073414610,Cancelled,FT796780531
FP85424,2022-09-26 19:43:07,CIMB,043694350,Failed,FT711536531
FP10415,2023-02-26 11:54:28,Muamalat,107925020,Failed,FT896902075
FP71140,2022-08-28 19:17:47,BCA,077448815,Failed,FT046042684
FP36910,2023-08-13 07:57:53,Digibank,027184433,Success,FT096309441
FP03217,2022-09-29 18:08:10,Mandiri,088589307,Cancelled,FT512038523
FP66786,2022-06-26 13:10:57,Muamalat,013674821,Cancelled,FT370343987
FP46251,2023-06-30 18:11:16,BSI,098868937,Cancelled,FT786726257
FP77086,2022-08-05 06:59:19,Danamon,061440706,Cancelled,FT601779720
FP75357,2023-01-12 14:39:56,Mandiri,095037965,Cancelled,FT741213704
FP46468,2022-05-21 15:34:17,Danamon,067204713,Success,FT630793613
FP61301,2022-10-03 14:28:58,BRI,117771125,Failed,FT051798934
FP69001,2023-12-11 22:53:27,BNI,062270593,Cancelled,FT552088779
FP41494,2022-11-19 00:46:45,CIMB,015031815,Success,FT274978798
FP20688,2022-08-10 20:27:13,Danamon,118968212,Failed,FT703640312
FP07178,2022-04-03 06:45:43,Permata,050156276,Cancelled,FT837749939
FP90011,2022-09-04 18:40:18,Digibank,026839200,Success,FT302011779
FP17304,2023-03-23 00:41:04,Mandiri,052054567,Cancelled,FT803414643
FP97717,2022-10-01 03:51:43,Jenius,074695771,Cancelled,FT917749137
FP64662,2023-07-06 00:06:47,Danamon,115074523,Cancelled,FT737656763
FP45030,2022-09-19 09:27:07,Digibank,080389220,Success,FT410303236
FP89488,2022-05-17 10:33:47,BSI,030618093,Cancelled,FT132847387
FP96113,2022-10-28 16:41:49,BSI,027519529,Failed,FT338678978
FP34544,2023-06-05 00:14:53,Danamon,016688490,Failed,FT499557767
FP21742,2023-02-07 06:55:15,Digibank,068385136,Failed,FT894254808
FP77700,2022-09-14 12:29:23,Jenius,084686262,Success,FT632370998
FP94613,2023-02-19 01:27:43,CIMB,084811244,Failed,FT838567223
FP35757,2022-12-16 07:01:32,Mandiri,121345628,Success,FT829628215
FP28609,2022-12-04 08:32:37,Jenius,101509329,Success,FT929096325
FP55431,2022-05-03 20:33:10,Danamon,074884281,Success,FT780335747
FP88222,2023-01-15 04:17:26,Permata,057798886,Failed,FT991168047
FP97328,2022-12-12 03:27:09,Mandiri,044955933,Failed,FT983563050
FP50618,2023-01-13 22:01:37,BNI,012684294,Failed,FT707131420
FP58637,2023-06-22 22:28:48,Jenius,118232854,Cancelled,FT573157334
FP13476,2022-08-10 11:49:17,Muamalat,047973158,Failed,FT009430980
FP59481,2022-03-15 16:13:49,Digibank,056214879,Cancelled,FT301225830
FP22286,2023-06-12 18:05:20,CIMB,074306138,Cancelled,FT028839695
FP91563,2022-06-09 02:18:58,Digibank,028363156,Cancelled,FT994164175
FP93028,2023-02-23 15:08:40,BSI,018726981,Cancelled,FT812386671
FP28284,2023-01-11 12:03:16,BSI,079943981,Failed,FT802606164
FP24611,2023-03-23 01:22:57,Mandiri,029489194,Failed,FT648835831
FP01234,2022-05-27 22:06:18,Digibank,074589528,Failed,FT048898329
FP03484,2023-08-30 13:46:23,BSI,049026003,Cancelled,FT495232924
FP19684,2023-09-22 08:55:42,CIMB,087938991,Failed,FT545559433
FP89904,2023-01-24 00:58:29,Digibank,059151829,Cancelled,FT429310238
FP95817,2023-08-12 17:16:12,Mandiri,034692730,Failed,FT009430980
FP65271,2023-01-17 15:29:44,Digibank,070447033,Success,FT964112218
FP19677,2022-11-24 07:31:59,Mandiri,059106861,Success,FT683562970
FP56344,2023-07-01 19:41:34,Danamon,116340609,Failed,FT766013826
FP31537,2023-10-17 17:37:55,BCA,065461082,Success,FT550319712
FP26619,2023-06-28 12:58:05,Mandiri,079356141,Success,FT195101536
FP87914,2023-07-23 09:04:35,BCA,058553745,Success,FT612783214
FP92458,2022-10-21 20:19:15,Permata,045958434,Success,FT848728765
FP03670,2023-10-15 13:07:35,Digibank,027315862,Success,FT768674344
FP47743,2023-03-22 09:38:36,BSI,096276466,Cancelled,FT321025837
FP74987,2022-04-25 03:01:38,Permata,058803592,Success,FT904864539
FP74035,2023-06-23 11:57:11,BCA,123079617,Success,FT882372331
FP95429,2023-11-12 21:34:25,Muamalat,104980110,Failed,FT156716087
FP70272,2022-12-09 22:41:17,Mandiri,113304127,Success,FT233577912
FP57406,2022-12-28 03:37:36,Digibank,070225381,Cancelled,FT337238491
FP70163,2023-04-06 03:42:43,BSI,073913302,Failed,FT780254635
FP98438,2023-08-16 18:51:11,Digibank,046235648,Success,FT681713984
FP66678,2022-01-12 19:36:24,Permata,115887480,Success,FT025095582
FP36247,2023-06-03 03:09:53,Danamon,067838422,Cancelled,FT311644618
FP12294,2023-01-16 12:22:50,Permata,046407104,Cancelled,FT405998642
FP98226,2022-05-12 20:13:32,Jenius,123421197,Cancelled,FT324904410
FP14110,2023-09-29 04:08:06,Danamon,015574411,Failed,FT800156256
FP30244,2023-01-21 06:07:20,Mandiri,011187077,Failed,FT261457453
FP36663,2022-08-24 02:30:29,BRI,035714594,Failed,FT376118292
FP84374,2023-11-08 16:14:33,Danamon,084484367,Success,FT364651856
FP26030,2023-06-02 10:31:09,CIMB,069193343,Cancelled,FT808753608
FP01087,2022-08-03 13:36:05,Jenius,105716024,Cancelled,FT367667601
FP75920,2023-03-16 20:36:02,Danamon,039255062,Cancelled,FT443828447
FP90187,2022-02-07 15:18:16,BSI,093657486,Cancelled,FT695094019
FP72229,2022-07-09 05:29:18,Danamon,115412130,Cancelled,FT850758378
FP30101,2023-12-25 02:29:39,Mandiri,080878294,Success,FT447470057
FP18677,2023-02-19 19:06:56,Permata,041530500,Failed,FT575638525
FP04548,2022-11-26 22:43:43,Digibank,087217638,Failed,FT867358477
FP92385,2023-03-28 06:04:55,CIMB,054426368,Success,FT085476299
FP86414,2023-11-15 08:01:43,Danamon,097661753,Cancelled,FT374365936
FP23586,2023-03-08 02:50:19,Digibank,019868217,Success,FT765570705
FP67801,2023-04-02 17:40:41,BNI,028328926,Failed,FT444882490
FP49261,2022-06-28 03:42:18,BSI,042168900,Cancelled,FT028839695
FP38129,2022-02-25 03:03:44,Permata,118133555,Failed,FT393568210
FP24417,2022-09-18 20:54:11,Mandiri,073667302,Success,FT419002000
FP27513,2022-09-04 06:51:31,BSI,070268267,Failed,FT263518803
FP00405,2023-03-21 23:03:49,Digibank,123532604,Success,FT690887670
FP04295,2023-04-15 06:44:09,Danamon,016467271,Failed,FT285828723
FP87529,2023-05-08 11:16:30,BCA,049184770,Failed,FT562650578
FP32890,2023-04-01 18:10:54,Muamalat,091467652,Failed,FT228840261
FP03564,2022-06-07 17:38:59,Permata,071825900,Failed,FT303661775
FP75401,2022-06-27 03:52:19,Muamalat,053917535,Success,FT343366716
FP91108,2022-05-30 13:18:20,BNI,060313054,Failed,FT756012676
FP04082,2022-12-13 11:03:27,Danamon,060391597,Cancelled,FT812884966
FP06123,2022-01-17 16:10:39,Mandiri,108001105,Success,FT136483209
FP13806,2022-05-19 12:16:43,Permata,043580121,Success,FT431745435
FP46275,2023-03-30 09:33:45,Muamalat,067305065,Success,FT177848341
FP18831,2023-04-06 07:53:40,Mandiri,122382282,Cancelled,FT264247213
FP49432,2023-06-09 07:47:55,Muamalat,014796410,Failed,FT637404912
FP12496,2022-04-16 22:28:43,Muamalat,061511923,Success,FT153888836
FP45869,2022-01-10 16:56:57,Mandiri,088121561,Failed,FT552754209
FP01196,2022-07-14 22:32:09,Jenius,081581344,Success,FT277154694
FP89009,2023-02-04 14:23:57,Permata,110624169,Failed,FT218130468
FP08129,2022-09-19 03:08:55,Digibank,010330472,Failed,FT971510689
FP10725,2023-11-17 03:11:32,Danamon,087774061,Failed,FT163815707
FP98998,2022-02-11 06:06:38,Mandiri,107156417,Success,FT292622657
FP99411,2023-01-21 12:43:55,Mandiri,024824369,Cancelled,FT141877320
FP29814,2023-07-18 10:31:22,BCA,085026342,Cancelled,FT413610601
FP31239,2023-02-09 01:39:27,Digibank,027235010,Failed,FT153544036
FP95110,2023-12-26 11:01:13,Digibank,101441005,Cancelled,FT122356397
FP37414,2022-12-06 14:11:43,Permata,041135002,Success,FT037848305
FP98000,2023-02-02 01:37:12,Mandiri,020755212,Cancelled,FT002593691
FP86342,2022-08-15 21:26:57,CIMB,072391271,Cancelled,FT985113534
FP37411,2023-07-11 20:51:46,Digibank,071719825,Failed,FT073398543
FP60158,2022-10-28 08:55:37,Permata,025941607,Failed,FT454121688
FP05927,2022-05-10 06:21:12,Danamon,104776913,Success,FT750061112
FP01511,2023-08-08 07:01:20,Mandiri,115242339,Failed,FT293587918
FP75961,2023-03-03 03:59:49,CIMB,099703949,Cancelled,FT139975192
FP48893,2023-02-06 10:46:31,BRI,082828640,Cancelled,FT931523622
FP02040,2023-11-30 09:27:52,Muamalat,044525923,Cancelled,FT486200128
FP12895,2022-10-18 04:36:44,Jenius,121402192,Cancelled,FT566795227
FP02784,2023-11-29 17:29:23,BRI,032520079,Success,FT221554569
FP52597,2023-07-01 16:51:00,BRI,083058105,Success,FT589105391
FP18019,2022-05-30 00:01:05,BCA,028182272,Failed,FT462947433
FP95358,2023-06-23 22:48:57,BCA,027617586,Failed,FT934810907
FP87674,2023-12-17 14:29:15,Permata,107315724,Cancelled,FT619989470
FP39811,2023-02-09 15:42:47,CIMB,080985514,Failed,FT701778932
FP46954,2022-12-08 17:38:35,Danamon,039316778,Success,FT393568210
FP87105,2023-12-16 08:24:05,Digibank,052312937,Success,FT210002645
FP28835,2022-03-18 23:59:19,CIMB,048217211,Failed,FT443652988
FP61687,2023-12-14 14:03:05,Mandiri,089579073,Failed,FT396912387
FP88387,2023-03-25 23:26:40,BSI,109602480,Failed,FT335176975
FP04472,2023-05-25 06:08:20,Jenius,097058159,Success,FT099348986
FP58254,2023-09-28 14:18:41,BCA,118385866,Cancelled,FT768674344
FP55352,2023-06-06 14:18:54,BRI,013415682,Failed,FT683424776
FP03798,2022-10-29 17:12:04,Danamon,128533417,Cancelled,FT988429472
FP89443,2023-08-08 01:44:38,BNI,070000360,Failed,FT552772904
FP91995,2022-05-11 23:09:04,Danamon,011841892,Failed,FT740302632
FP42332,2023-01-10 17:55:46,Muamalat,087387694,Success,FT824644877
FP70779,2023-03-05 19:23:28,Muamalat,111341454,Success,FT619915072
FP12037,2022-03-01 12:19:43,BCA,011514624,Failed,FT531374866
FP70406,2022-07-14 22:25:30,Digibank,059064796,Cancelled,FT198925282
FP87697,2023-06-10 11:08:40,Muamalat,101941563,Cancelled,FT472352062
FP78613,2022-02-24 11:40:59,BNI,051363725,Cancelled,FT427136893
FP69302,2022-01-27 16:02:54,Mandiri,107387972,Success,FT028654229
FP44683,2023-04-03 01:43:41,Mandiri,032781928,Cancelled,FT652853705
FP55442,2022-06-18 18:03:18,Danamon,017449735,Success,FT307454890
FP65795,2023-02-05 20:46:45,Danamon,062646839,Failed,FT198129020
FP04890,2022-06-16 22:42:51,CIMB,123311508,Success,FT174658084
FP87195,2023-04-18 20:09:55,BNI,036490309,Failed,FT045478740
FP45618,2023-04-15 03:56:24,Jenius,120656305,Failed,FT598468676
FP95533,2022-09-20 18:12:33,Permata,091314381,Failed,FT860893736
FP19316,2022-10-22 04:28:25,Digibank,023164033,Cancelled,FT428629681
FP79907,2022-04-24 21:55:37,BRI,108646942,Failed,FT380803135
FP36918,2022-05-29 00:08:51,Digibank,028044815,Cancelled,FT479856980
FP09391,2023-01-12 17:29:55,CIMB,121482853,Success,FT105557280
FP98861,2022-05-07 10:04:36,BNI,019808303,Success,FT808193943
FP06508,2023-10-19 21:55:28,Muamalat,059935809,Cancelled,FT331485461
FP04911,2022-03-04 14:10:05,Danamon,058173727,Failed,FT183887765
FP25829,2022-11-21 06:47:10,Danamon,109979922,Failed,FT834639949
FP90076,2023-09-20 11:00:03,BNI,064786946,Failed,FT815900500
FP41900,2023-10-14 04:07:47,Permata,118742535,Cancelled,FT229010195
FP13529,2022-06-01 04:18:37,Mandiri,024219686,Success,FT568363018
FP95287,2023-01-08 21:23:46,Digibank,129066653,Cancelled,FT723619113
FP22528,2023-12-13 14:40:08,Permata,065404308,Cancelled,FT009215968
FP49573,2022-02-05 10:11:55,BNI,049414330,Success,FT791856109
FP62156,2023-08-18 02:32:16,Permata,072721168,Failed,FT019972965
FP65906,2022-01-02 11:13:12,BNI,010882742,Cancelled,FT930665068
FP97138,2023-05-05 14:31:36,Mandiri,015829289,Cancelled,FT902102782
FP94624,2022-09-11 03:10:58,Muamalat,031585769,Success,FT200785089
FP81061,2023-10-16 12:56:20,Permata,054626278,Cancelled,FT406185683
FP35131,2023-11-08 05:45:32,CIMB,087944024,Failed,FT380138019
FP25075,2023-09-22 10:31:03,CIMB,065727603,Cancelled,FT324714734
FP52664,2022-08-24 11:38:37,Digibank,060343668,Cancelled,FT952821811
FP10636,2022-07-01 14:44:01,Muamalat,104127407,Failed,FT590820067
FP57081,2023-01-13 07:55:04,BSI,065748336,Cancelled,FT986006842
FP07299,2022-04-08 20:20:56,Permata,070861842,Success,FT600035900
FP87174,2022-10-19 23:08:28,BNI,077615169,Success,FT495565465
FP23642,2022-12-28 05:49:00,Muamalat,052506950,Success,FT529795394
FP76712,2022-09-26 19:42:55,BRI,047705339,Failed,FT430796581
FP50276,2023-06-12 01:44:17,Digibank,086625807,Success,FT159353616
FP41025,2023-12-31 17:16:12,BCA,105864507,Failed,FT592278790
FP27588,2022-06-18 19:34:27,BRI,018675061,Cancelled,FT971705568
FP03072,2022-06-09 10:35:21,Permata,062062811,Failed,FT235709429
FP77652,2023-05-30 19:13:00,BRI,123940458,Failed,FT310992086
FP71984,2022-06-20 07:59:34,Permata,080205472,Cancelled,FT558087775
FP42040,2022-01-07 23:40:05,BSI,051362742,Success,FT555252192
FP58819,2022-03-30 00:54:04,Danamon,119591060,Failed,FT235817216
FP77778,2022-01-13 01:04:13,CIMB,036686634,Cancelled,FT829130634
FP55690,2022-06-22 14:19:49,BSI,118096126,Success,FT640820177
FP25135,2022-01-26 21:14:53,BNI,055983635,Failed,FT038432338
FP78555,2023-01-10 21:57:58,BNI,104108222,Success,FT910599508
FP33559,2022-02-05 09:30:49,Digibank,113288751,Cancelled,FT308777686
FP20636,2022-05-26 19:20:02,CIMB,085660449,Failed,FT786580091
FP45734,2023-08-02 04:10:28,BNI,028173252,Cancelled,FT262252148
FP31646,2023-11-14 13:10:51,BCA,061468678,Success,FT480687643
FP07221,2022-12-30 00:49:44,Danamon,057114525,Failed,FT339269077
FP95903,2023-07-19 22:16:04,BSI,114050933,Cancelled,FT351302206
FP09255,2022-11-10 09:56:34,BCA,023873586,Cancelled,FT596433812
FP14409,2022-08-04 19:48:26,Mandiri,018586095,Success,FT124833952
FP09440,2023-09-21 18:06:16,BSI,073636430,Success,FT155747506
FP88000,2022-09-30 00:52:47,BNI,019727552,Failed,FT152621345
FP19532,2023-07-28 21:35:16,BSI,027971358,Failed,FT246725272
FP25846,2022-06-21 06:29:21,CIMB,088857819,Failed,FT224436446
FP57700,2023-06-02 21:54:34,BNI,115238000,Cancelled,FT183358826
FP87446,2022-12-14 06:05:55,CIMB,129923929,Cancelled,FT126384466
FP83272,2023-04-14 00:28:44,BCA,098507078,Cancelled,FT758070386
FP03542,2023-06-10 03:12:01,Danamon,077516051,Cancelled,FT927112060
FP16217,2023-07-20 07:41:06,BNI,038404500,Success,FT251066324
FP52398,2022-07-24 14:25:01,Danamon,058619265,Success,FT324809434
FP70644,2023-03-20 06:35:43,Permata,079668062,Cancelled,FT997481769
FP61372,2022-11-19 11:15:29,BRI,044795067,Failed,FT816623032
FP17446,2023-04-08 07:54:41,BCA,097687999,Failed,FT827302504
FP83098,2023-02-04 15:05:42,Jenius,106007460,Failed,FT799139126
FP69205,2022-02-04 07:02:49,Jenius,125030586,Success,FT631342376
FP00128,2022-04-18 15:56:20,Jenius,048331508,Success,FT236369887
FP37927,2022-08-31 13:18:30,BRI,113370708,Success,FT773377686
FP72912,2023-05-21 07:15:43,Danamon,124106149,Cancelled,FT030086378
FP53551,2022-09-03 08:10:20,Permata,094068773,Failed,FT413610601
FP22710,2022-10-26 23:50:39,CIMB,019589473,Cancelled,FT347094015
FP83259,2022-04-04 20:08:10,Muamalat,106300235,Success,FT295070596
FP22508,2022-07-18 11:13:21,Jenius,050659508,Cancelled,FT076149415
FP25221,2022-02-04 18:26:35,BSI,033773472,Success,FT839685876
FP06070,2022-09-02 00:39:21,Muamalat,013002406,Failed,FT338678978
FP79807,2023-11-25 05:47:52,Danamon,115147379,Cancelled,FT821693337
FP09628,2023-05-10 13:00:20,Danamon,027562398,Success,FT013436793
FP83158,2022-06-05 16:48:38,BSI,077477983,Cancelled,FT473282975
FP00797,2022-09-25 15:34:27,Mandiri,087726938,Cancelled,FT487949001
FP11646,2023-06-10 17:42:36,BRI,122832538,Cancelled,FT435232571
FP13420,2023-03-18 10:46:49,BRI,078356838,Failed,FT741418868
FP05809,2022-05-25 02:18:54,Jenius,111486348,Success,FT682718164
FP90468,2023-05-10 11:45:58,CIMB,122529016,Cancelled,FT366184655
FP45347,2022-01-15 11:24:12,Permata,025545964,Cancelled,FT016076569
FP21190,2023-02-28 00:54:51,Mandiri,022363550,Failed,FT863416974
FP40688,2023-10-03 18:04:10,BRI,104219441,Failed,FT437609666
FP74466,2023-09-05 20:54:40,Danamon,106658770,Failed,FT938552718
FP33257,2022-12-20 00:08:30,BSI,055072863,Success,FT353967499
FP23903,2022-03-04 10:42:00,CIMB,057774965,Success,FT123972927
FP00909,2023-10-11 11:18:55,BCA,105689083,Failed,FT781692112
FP45783,2023-04-06 09:10:22,Digibank,063423828,Success,FT080530503
FP96984,2022-06-23 09:49:47,Jenius,067484805,Success,FT656092682
FP90232,2023-10-22 01:12:58,Danamon,053992880,Success,FT269869729
FP51036,2022-02-18 17:31:14,BCA,048542685,Success,FT756877407
FP43874,2023-11-05 22:30:00,Jenius,017898030,Success,FT016076569
FP62012,2023-11-03 22:18:14,Permata,116440923,Success,FT054580572
FP18569,2023-02-01 04:46:09,Permata,029697656,Success,FT306179104
FP32013,2023-11-14 07:30:43,Danamon,038369179,Failed,FT266946756
FP76807,2022-04-19 12:45:45,Permata,120542956,Success,FT002693301
FP47273,2023-11-07 07:13:20,BNI,053327248,Failed,FT463327437
FP13674,2023-11-01 12:56:12,Jenius,127531931,Failed,FT179776173
FP12463,2023-12-10 02:23:55,BNI,117829996,Failed,FT370373626
FP61523,2023-05-26 10:24:30,CIMB,072073366,Failed,FT032364805
FP66841,2023-09-03 16:09:04,Jenius,031508241,Cancelled,FT662310576
FP44853,2022-02-15 02:31:21,Mandiri,072555868,Cancelled,FT818902696
FP41076,2023-12-06 20:33:37,Permata,122111107,Cancelled,FT505109733
FP64521,2023-02-18 01:06:34,Jenius,116049531,Success,FT199050305
FP95969,2022-04-28 10:39:40,BRI,087625453,Cancelled,FT058251505
FP85295,2022-05-18 05:43:33,BCA,054783221,Failed,FT005547124
